filename,hh,mm,ss,style,cx,cy,used_hough,hough_radius,dial_source,simple_fallback,frac_mask_beyond_dial,hand_length_scale,hand_r,w,h
analog_04_27_08_orange.png,4,27,8,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_27_11_orange.png,4,27,11,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_32_31_orange.png,4,32,31,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_34_02_orange.png,4,34,2,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_40_16_orange.png,4,40,16,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_41_44_orange.png,4,41,44,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_42_30_orange.png,4,42,30,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_45_13_orange.png,4,45,13,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_47_18_orange.png,4,47,18,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_04_59_59_orange.png,4,59,59,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_00_00_orange.png,5,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_04_38_orange.png,5,4,38,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_19_06_orange.png,5,19,6,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_23_22_orange.png,5,23,22,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_24_00_orange.png,5,24,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_25_25_orange.png,5,25,25,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_28_53_orange.png,5,28,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_32_58_orange.png,5,32,58,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_34_49_orange.png,5,34,49,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_37_16_orange.png,5,37,16,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_38_38_orange.png,5,38,38,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_44_27_orange.png,5,44,27,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_47_28_orange.png,5,47,28,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_47_55_orange.png,5,47,55,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_50_43_orange.png,5,50,43,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_51_07_orange.png,5,51,7,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_05_56_26_orange.png,5,56,26,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_00_00_orange.png,6,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_04_37_orange.png,6,4,37,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_22_51_orange.png,6,22,51,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_23_27_orange.png,6,23,27,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_27_50_orange.png,6,27,50,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_29_20_orange.png,6,29,20,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_29_44_orange.png,6,29,44,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_30_30_orange.png,6,30,30,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_34_08_orange.png,6,34,8,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_34_28_orange.png,6,34,28,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_42_17_orange.png,6,42,17,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_42_45_orange.png,6,42,45,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_43_15_orange.png,6,43,15,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_48_21_orange.png,6,48,21,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_06_58_36_orange.png,6,58,36,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_00_00_orange.png,7,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_00_04_orange.png,7,0,4,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_04_57_orange.png,7,4,57,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_06_44_orange.png,7,6,44,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_08_30_orange.png,7,8,30,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_08_47_orange.png,7,8,47,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_09_56_orange.png,7,9,56,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_10_26_orange.png,7,10,26,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_11_51_orange.png,7,11,51,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_12_52_orange.png,7,12,52,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_12_53_orange.png,7,12,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_14_01_orange.png,7,14,1,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_14_04_orange.png,7,14,4,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_17_21_orange.png,7,17,21,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_17_28_orange.png,7,17,28,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_23_18_orange.png,7,23,18,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_24_44_orange.png,7,24,44,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_25_07_orange.png,7,25,7,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_30_39_orange.png,7,30,39,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_35_35_orange.png,7,35,35,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_43_19_orange.png,7,43,19,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_43_20_orange.png,7,43,20,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_44_30_orange.png,7,44,30,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_46_26_orange.png,7,46,26,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_50_30_orange.png,7,50,30,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_51_12_orange.png,7,51,12,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_53_40_orange.png,7,53,40,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_55_06_orange.png,7,55,6,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_55_10_orange.png,7,55,10,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_07_56_36_orange.png,7,56,36,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_00_00_orange.png,8,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_08_15_orange.png,8,8,15,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_10_50_orange.png,8,10,50,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_21_17_orange.png,8,21,17,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_24_20_orange.png,8,24,20,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_29_15_orange.png,8,29,15,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_35_00_orange.png,8,35,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_38_29_orange.png,8,38,29,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_40_40_orange.png,8,40,40,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_42_31_orange.png,8,42,31,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_47_37_orange.png,8,47,37,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_49_23_orange.png,8,49,23,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_49_41_orange.png,8,49,41,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_08_49_49_orange.png,8,49,49,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_00_00_orange.png,9,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_05_54_orange.png,9,5,54,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_13_03_orange.png,9,13,3,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_15_03_orange.png,9,15,3,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_25_42_orange.png,9,25,42,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_36_43_orange.png,9,36,43,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_45_45_orange.png,9,45,45,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_53_40_orange.png,9,53,40,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_09_54_43_orange.png,9,54,43,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_00_00_orange.png,10,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_01_37_orange.png,10,1,37,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_05_52_orange.png,10,5,52,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_07_18_orange.png,10,7,18,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_11_31_orange.png,10,11,31,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_13_43_orange.png,10,13,43,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_15_16_orange.png,10,15,16,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_17_09_orange.png,10,17,9,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_17_55_orange.png,10,17,55,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_22_34_orange.png,10,22,34,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_27_38_orange.png,10,27,38,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_29_28_orange.png,10,29,28,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_34_29_orange.png,10,34,29,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_39_20_orange.png,10,39,20,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_48_56_orange.png,10,48,56,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_50_50_orange.png,10,50,50,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_50_59_orange.png,10,50,59,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_54_15_orange.png,10,54,15,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_57_34_orange.png,10,57,34,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_59_16_orange.png,10,59,16,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_10_59_48_orange.png,10,59,48,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_00_00_orange.png,11,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_14_41_orange.png,11,14,41,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_27_26_orange.png,11,27,26,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_34_27_orange.png,11,34,27,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_36_12_orange.png,11,36,12,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_37_35_orange.png,11,37,35,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_38_16_orange.png,11,38,16,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_40_57_orange.png,11,40,57,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_41_32_orange.png,11,41,32,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_55_55_orange.png,11,55,55,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_56_04_orange.png,11,56,4,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_56_53_orange.png,11,56,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_11_59_59_orange.png,11,59,59,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_00_00_orange.png,12,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_00_01_orange.png,12,0,1,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_05_35_orange.png,12,5,35,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_08_42_orange.png,12,8,42,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_16_59_orange.png,12,16,59,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_17_04_orange.png,12,17,4,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_17_29_orange.png,12,17,29,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_17_48_orange.png,12,17,48,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_21_42_orange.png,12,21,42,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_23_14_orange.png,12,23,14,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_24_38_orange.png,12,24,38,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_25_45_orange.png,12,25,45,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_30_00_orange.png,12,30,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_35_53_orange.png,12,35,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_37_36_orange.png,12,37,36,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_43_53_orange.png,12,43,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_46_21_orange.png,12,46,21,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_54_57_orange.png,12,54,57,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_12_57_03_orange.png,12,57,3,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_00_00_orange.png,13,0,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_02_01_orange.png,13,2,1,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_03_13_orange.png,13,3,13,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_10_29_orange.png,13,10,29,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_11_46_orange.png,13,11,46,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_12_06_orange.png,13,12,6,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_13_59_orange.png,13,13,59,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_14_28_orange.png,13,14,28,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_15_00_orange.png,13,15,0,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_16_53_orange.png,13,16,53,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_20_25_orange.png,13,20,25,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_22_46_orange.png,13,22,46,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_24_57_orange.png,13,24,57,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_31_01_orange.png,13,31,1,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_34_47_orange.png,13,34,47,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_38_04_orange.png,13,38,4,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_39_47_orange.png,13,39,47,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_51_42_orange.png,13,51,42,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
analog_13_53_17_orange.png,13,53,17,orange,200,199,True,158.32000732421875,hough,,0.0,0.62,104.16,400,400
