filename,hh,mm,ss,style,cx,cy,used_hough,hough_radius,frac_mask_beyond_dial,w,h
analog_00_05_59_orange.png,0,5,59,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_05_59_simple.png,0,5,59,simple,200,200,False,,0.0,400,400
analog_00_05_59_sweet.png,0,5,59,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_05_59_vue.png,0,5,59,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_05_59_wall.png,0,5,59,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_05_59_watch.png,0,5,59,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_07_59_3d.png,0,7,59,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_07_59_atc.png,0,7,59,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_07_59_design3.png,0,7,59,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_07_59_js30.png,0,7,59,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_07_59_orange.png,0,7,59,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_07_59_simple.png,0,7,59,simple,200,200,False,,0.0,400,400
analog_00_07_59_sweet.png,0,7,59,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_07_59_vue.png,0,7,59,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_07_59_wall.png,0,7,59,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_07_59_watch.png,0,7,59,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_11_47_3d.png,0,11,47,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_11_47_atc.png,0,11,47,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_11_47_design3.png,0,11,47,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_11_47_js30.png,0,11,47,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_11_47_orange.png,0,11,47,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_11_47_simple.png,0,11,47,simple,200,200,False,,0.0,400,400
analog_00_11_47_sweet.png,0,11,47,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_11_47_vue.png,0,11,47,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_11_47_wall.png,0,11,47,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_11_47_watch.png,0,11,47,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_19_18_3d.png,0,19,18,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_19_18_atc.png,0,19,18,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_19_18_design3.png,0,19,18,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_19_18_js30.png,0,19,18,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_19_18_orange.png,0,19,18,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_19_18_simple.png,0,19,18,simple,329,58,True,180.27999877929688,0.0,400,400
analog_00_19_18_sweet.png,0,19,18,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_19_18_vue.png,0,19,18,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_19_18_wall.png,0,19,18,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_19_18_watch.png,0,19,18,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_22_19_3d.png,0,22,19,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_22_19_atc.png,0,22,19,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_22_19_design3.png,0,22,19,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_22_19_js30.png,0,22,19,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_22_19_orange.png,0,22,19,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_22_19_simple.png,0,22,19,simple,200,200,False,,0.0,400,400
analog_00_22_19_sweet.png,0,22,19,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_22_19_vue.png,0,22,19,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_22_19_wall.png,0,22,19,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_22_19_watch.png,0,22,19,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_31_54_3d.png,0,31,54,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_31_54_atc.png,0,31,54,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_31_54_design3.png,0,31,54,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_31_54_js30.png,0,31,54,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_31_54_orange.png,0,31,54,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_31_54_simple.png,0,31,54,simple,200,200,False,,0.0,400,400
analog_00_31_54_sweet.png,0,31,54,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_31_54_vue.png,0,31,54,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_31_54_wall.png,0,31,54,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_31_54_watch.png,0,31,54,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_33_59_3d.png,0,33,59,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_33_59_atc.png,0,33,59,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_33_59_design3.png,0,33,59,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_33_59_js30.png,0,33,59,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_33_59_orange.png,0,33,59,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_33_59_simple.png,0,33,59,simple,200,200,False,,0.0,400,400
analog_00_33_59_sweet.png,0,33,59,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_33_59_vue.png,0,33,59,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_33_59_wall.png,0,33,59,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_33_59_watch.png,0,33,59,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_39_09_3d.png,0,39,9,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_39_09_atc.png,0,39,9,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_39_09_design3.png,0,39,9,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_39_09_js30.png,0,39,9,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_39_09_orange.png,0,39,9,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_39_09_simple.png,0,39,9,simple,200,200,False,,0.0,400,400
analog_00_39_09_sweet.png,0,39,9,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_39_09_vue.png,0,39,9,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_39_09_wall.png,0,39,9,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_39_09_watch.png,0,39,9,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_46_56_3d.png,0,46,56,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_46_56_atc.png,0,46,56,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_46_56_design3.png,0,46,56,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_46_56_js30.png,0,46,56,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_46_56_orange.png,0,46,56,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_46_56_simple.png,0,46,56,simple,200,200,False,,0.0,400,400
analog_00_46_56_sweet.png,0,46,56,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_46_56_vue.png,0,46,56,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_46_56_wall.png,0,46,56,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_46_56_watch.png,0,46,56,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_48_51_3d.png,0,48,51,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_48_51_atc.png,0,48,51,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_48_51_design3.png,0,48,51,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_48_51_js30.png,0,48,51,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_48_51_orange.png,0,48,51,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_48_51_simple.png,0,48,51,simple,200,200,False,,0.0,400,400
analog_00_48_51_sweet.png,0,48,51,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_48_51_vue.png,0,48,51,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_48_51_wall.png,0,48,51,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_48_51_watch.png,0,48,51,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_54_26_3d.png,0,54,26,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_54_26_atc.png,0,54,26,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_54_26_design3.png,0,54,26,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_54_26_js30.png,0,54,26,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_54_26_orange.png,0,54,26,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_54_26_simple.png,0,54,26,simple,200,200,False,,0.0,400,400
analog_00_54_26_sweet.png,0,54,26,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_54_26_vue.png,0,54,26,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_54_26_wall.png,0,54,26,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_54_26_watch.png,0,54,26,watch,200,199,True,153.52000427246094,0.0,400,400
analog_00_57_48_3d.png,0,57,48,3d,199,200,True,153.8800048828125,0.0,400,400
analog_00_57_48_atc.png,0,57,48,atc,200,200,True,154.95999145507812,0.0,400,400
analog_00_57_48_design3.png,0,57,48,design3,200,200,True,148.1199951171875,0.0,400,400
analog_00_57_48_js30.png,0,57,48,js30,200,200,True,149.9199981689453,0.0,400,400
analog_00_57_48_orange.png,0,57,48,orange,200,199,True,158.32000732421875,0.0,400,400
analog_00_57_48_simple.png,0,57,48,simple,200,200,False,,0.0,400,400
analog_00_57_48_sweet.png,0,57,48,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_00_57_48_vue.png,0,57,48,vue,200,200,True,154.95999145507812,0.0,400,400
analog_00_57_48_wall.png,0,57,48,wall,200,200,True,126.76000213623047,0.0,400,400
analog_00_57_48_watch.png,0,57,48,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_00_00_3d.png,1,0,0,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_00_00_atc.png,1,0,0,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_00_00_design3.png,1,0,0,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_00_00_js30.png,1,0,0,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_00_00_orange.png,1,0,0,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_00_00_simple.png,1,0,0,simple,200,200,False,,0.0,400,400
analog_01_00_00_sweet.png,1,0,0,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_00_00_vue.png,1,0,0,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_00_00_wall.png,1,0,0,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_00_00_watch.png,1,0,0,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_00_21_3d.png,1,0,21,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_00_21_atc.png,1,0,21,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_00_21_design3.png,1,0,21,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_00_21_js30.png,1,0,21,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_00_21_orange.png,1,0,21,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_00_21_simple.png,1,0,21,simple,200,200,False,,0.0,400,400
analog_01_00_21_sweet.png,1,0,21,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_00_21_vue.png,1,0,21,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_00_21_wall.png,1,0,21,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_00_21_watch.png,1,0,21,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_01_01_3d.png,1,1,1,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_01_01_atc.png,1,1,1,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_01_01_design3.png,1,1,1,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_01_01_js30.png,1,1,1,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_01_01_orange.png,1,1,1,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_01_01_simple.png,1,1,1,simple,200,200,False,,0.0,400,400
analog_01_01_01_sweet.png,1,1,1,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_01_01_vue.png,1,1,1,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_01_01_wall.png,1,1,1,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_01_01_watch.png,1,1,1,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_03_37_3d.png,1,3,37,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_03_37_atc.png,1,3,37,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_03_37_design3.png,1,3,37,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_03_37_js30.png,1,3,37,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_03_37_orange.png,1,3,37,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_03_37_simple.png,1,3,37,simple,39,77,True,203.32000732421875,0.0,400,400
analog_01_03_37_sweet.png,1,3,37,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_03_37_vue.png,1,3,37,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_03_37_wall.png,1,3,37,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_03_37_watch.png,1,3,37,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_05_05_3d.png,1,5,5,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_05_05_atc.png,1,5,5,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_05_05_design3.png,1,5,5,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_05_05_js30.png,1,5,5,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_05_05_orange.png,1,5,5,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_05_05_simple.png,1,5,5,simple,200,200,False,,0.0,400,400
analog_01_05_05_sweet.png,1,5,5,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_05_05_vue.png,1,5,5,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_05_05_wall.png,1,5,5,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_05_05_watch.png,1,5,5,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_05_40_3d.png,1,5,40,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_05_40_atc.png,1,5,40,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_05_40_design3.png,1,5,40,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_05_40_js30.png,1,5,40,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_05_40_orange.png,1,5,40,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_05_40_simple.png,1,5,40,simple,200,200,False,,0.0,400,400
analog_01_05_40_sweet.png,1,5,40,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_05_40_vue.png,1,5,40,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_05_40_wall.png,1,5,40,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_05_40_watch.png,1,5,40,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_06_38_3d.png,1,6,38,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_06_38_atc.png,1,6,38,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_06_38_design3.png,1,6,38,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_06_38_js30.png,1,6,38,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_06_38_orange.png,1,6,38,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_06_38_simple.png,1,6,38,simple,200,200,False,,0.0,400,400
analog_01_06_38_sweet.png,1,6,38,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_06_38_vue.png,1,6,38,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_06_38_wall.png,1,6,38,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_06_38_watch.png,1,6,38,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_14_52_3d.png,1,14,52,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_14_52_atc.png,1,14,52,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_14_52_design3.png,1,14,52,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_14_52_js30.png,1,14,52,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_14_52_orange.png,1,14,52,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_14_52_simple.png,1,14,52,simple,200,200,False,,0.0,400,400
analog_01_14_52_sweet.png,1,14,52,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_14_52_vue.png,1,14,52,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_14_52_wall.png,1,14,52,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_14_52_watch.png,1,14,52,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_19_23_3d.png,1,19,23,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_19_23_atc.png,1,19,23,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_19_23_design3.png,1,19,23,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_19_23_js30.png,1,19,23,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_19_23_orange.png,1,19,23,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_19_23_simple.png,1,19,23,simple,200,200,False,,0.0,400,400
analog_01_19_23_sweet.png,1,19,23,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_19_23_vue.png,1,19,23,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_19_23_wall.png,1,19,23,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_19_23_watch.png,1,19,23,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_35_15_3d.png,1,35,15,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_35_15_atc.png,1,35,15,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_35_15_design3.png,1,35,15,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_35_15_js30.png,1,35,15,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_35_15_orange.png,1,35,15,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_35_15_simple.png,1,35,15,simple,200,200,False,,0.0,400,400
analog_01_35_15_sweet.png,1,35,15,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_35_15_vue.png,1,35,15,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_35_15_wall.png,1,35,15,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_35_15_watch.png,1,35,15,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_43_41_3d.png,1,43,41,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_43_41_atc.png,1,43,41,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_43_41_design3.png,1,43,41,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_43_41_js30.png,1,43,41,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_43_41_orange.png,1,43,41,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_43_41_simple.png,1,43,41,simple,82,68,True,170.32000732421875,0.0,400,400
analog_01_43_41_sweet.png,1,43,41,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_43_41_vue.png,1,43,41,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_43_41_wall.png,1,43,41,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_43_41_watch.png,1,43,41,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_45_27_3d.png,1,45,27,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_45_27_atc.png,1,45,27,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_45_27_design3.png,1,45,27,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_45_27_js30.png,1,45,27,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_45_27_orange.png,1,45,27,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_45_27_simple.png,1,45,27,simple,200,200,False,,0.0,400,400
analog_01_45_27_sweet.png,1,45,27,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_45_27_vue.png,1,45,27,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_45_27_wall.png,1,45,27,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_45_27_watch.png,1,45,27,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_46_29_3d.png,1,46,29,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_46_29_atc.png,1,46,29,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_46_29_design3.png,1,46,29,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_46_29_js30.png,1,46,29,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_46_29_orange.png,1,46,29,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_46_29_simple.png,1,46,29,simple,344,255,True,149.9199981689453,0.0,400,400
analog_01_46_29_sweet.png,1,46,29,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_46_29_vue.png,1,46,29,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_46_29_wall.png,1,46,29,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_46_29_watch.png,1,46,29,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_47_20_3d.png,1,47,20,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_47_20_atc.png,1,47,20,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_47_20_design3.png,1,47,20,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_47_20_js30.png,1,47,20,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_47_20_orange.png,1,47,20,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_47_20_simple.png,1,47,20,simple,200,200,False,,0.0,400,400
analog_01_47_20_sweet.png,1,47,20,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_47_20_vue.png,1,47,20,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_47_20_wall.png,1,47,20,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_47_20_watch.png,1,47,20,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_48_01_3d.png,1,48,1,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_48_01_atc.png,1,48,1,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_48_01_design3.png,1,48,1,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_48_01_js30.png,1,48,1,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_48_01_orange.png,1,48,1,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_48_01_simple.png,1,48,1,simple,200,200,False,,0.0,400,400
analog_01_48_01_sweet.png,1,48,1,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_48_01_vue.png,1,48,1,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_48_01_wall.png,1,48,1,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_48_01_watch.png,1,48,1,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_51_20_3d.png,1,51,20,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_51_20_atc.png,1,51,20,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_51_20_design3.png,1,51,20,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_51_20_js30.png,1,51,20,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_51_20_orange.png,1,51,20,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_51_20_simple.png,1,51,20,simple,200,200,False,,0.0,400,400
analog_01_51_20_sweet.png,1,51,20,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_51_20_vue.png,1,51,20,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_51_20_wall.png,1,51,20,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_51_20_watch.png,1,51,20,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_54_30_3d.png,1,54,30,3d,199,200,True,153.8800048828125,0.0,400,400
analog_01_54_30_atc.png,1,54,30,atc,200,200,True,154.95999145507812,0.0,400,400
analog_01_54_30_design3.png,1,54,30,design3,200,200,True,148.1199951171875,0.0,400,400
analog_01_54_30_js30.png,1,54,30,js30,200,200,True,149.9199981689453,0.0,400,400
analog_01_54_30_orange.png,1,54,30,orange,200,199,True,158.32000732421875,0.0,400,400
analog_01_54_30_simple.png,1,54,30,simple,200,200,False,,0.0,400,400
analog_01_54_30_sweet.png,1,54,30,sweet,200,200,True,154.48001098632812,0.0,400,400
analog_01_54_30_vue.png,1,54,30,vue,200,200,True,154.95999145507812,0.0,400,400
analog_01_54_30_wall.png,1,54,30,wall,200,200,True,126.76000213623047,0.0,400,400
analog_01_54_30_watch.png,1,54,30,watch,200,199,True,153.52000427246094,0.0,400,400
analog_01_55_21_3d.png,1,55,21,3d,199,200,True,153.8800048828125,0.0,400,400
